"zip"	"district"	"state"
"z76676"	"d25"	"TX"
"z76678"	"d17"	"TX"
"z76679"	"d6"	"TX"
"z76680"	"d17"	"TX"
"z76681"	"d6"	"TX"
"z76682"	"d17"	"TX"
"z76684"	NA	"TX"
"z76685"	"d17"	"TX"
"z76686"	"d17"	"TX"
"z76687"	"d17"	"TX"
"z76689"	["d17","d25"]	"TX"
"z76690"	"d25"	"TX"
"z76691"	["d17","d25"]	"TX"
"z76692"	"d25"	"TX"
"z76693"	"d17"	"TX"
"z76701"	"d17"	"TX"
"z76702"	NA	"TX"
"z76703"	NA	"TX"
"z76704"	"d17"	"TX"
"z76705"	"d17"	"TX"
"z76706"	"d17"	"TX"
"z76707"	"d17"	"TX"
"z76708"	"d17"	"TX"
"z76710"	"d17"	"TX"
"z76711"	"d17"	"TX"
"z76712"	"d17"	"TX"
"z76714"	NA	"TX"
"z76715"	NA	"TX"
"z76716"	NA	"TX"
"z76795"	NA	"TX"
"z76797"	NA	"TX"
"z76798"	"d17"	"TX"
"z76799"	NA	"TX"
"z76801"	"d11"	"TX"
"z76802"	"d11"	"TX"
"z76803"	NA	"TX"
"z76804"	NA	"TX"
"z76820"	"d11"	"TX"
"z76821"	"d11"	"TX"
"z76823"	"d11"	"TX"
"z76824"	"d11"	"TX"
"z76825"	"d11"	"TX"
"z76827"	"d11"	"TX"
"z76828"	"d11"	"TX"
"z76831"	"d11"	"TX"
"z76832"	"d11"	"TX"
"z76834"	"d11"	"TX"
"z76836"	"d11"	"TX"
"z76837"	"d11"	"TX"
"z76841"	["d11","d23"]	"TX"
"z76842"	"d11"	"TX"
"z76844"	["d11","d25"]	"TX"
"z76845"	"d11"	"TX"
"z76848"	"d11"	"TX"
"z76849"	"d11"	"TX"
"z76852"	"d11"	"TX"
"z76853"	["d11","d25"]	"TX"
"z76854"	"d11"	"TX"
"z76855"	NA	"TX"
"z76856"	"d11"	"TX"
"z76857"	"d11"	"TX"
"z76858"	"d11"	"TX"
"z76859"	"d11"	"TX"
"z76861"	"d11"	"TX"
"z76862"	"d11"	"TX"
"z76864"	"d11"	"TX"
"z76865"	"d11"	"TX"
"z76866"	"d11"	"TX"
"z76869"	"d11"	"TX"
"z76870"	"d11"	"TX"
"z76871"	"d11"	"TX"
"z76872"	"d11"	"TX"
"z76873"	"d11"	"TX"
"z76874"	"d11"	"TX"
"z76875"	"d11"	"TX"
"z76877"	"d11"	"TX"
"z76878"	"d11"	"TX"
"z76880"	NA	"TX"
"z76882"	"d11"	"TX"
"z76883"	NA	"TX"
"z76884"	"d11"	"TX"
"z76885"	"d11"	"TX"
"z76886"	NA	"TX"
"z76887"	"d11"	"TX"
"z76888"	"d11"	"TX"
"z76890"	"d11"	"TX"
"z76901"	"d11"	"TX"
"z76902"	NA	"TX"
"z76903"	"d11"	"TX"
"z76904"	"d11"	"TX"
"z76905"	"d11"	"TX"
"z76906"	NA	"TX"
"z76908"	"d11"	"TX"
"z76909"	NA	"TX"
"z76930"	"d11"	"TX"
"z76932"	"d23"	"TX"
"z76933"	"d11"	"TX"
"z76934"	"d11"	"TX"
"z76935"	["d11","d23"]	"TX"
"z76936"	"d23"	"TX"
"z76937"	"d11"	"TX"
"z76939"	"d11"	"TX"
"z76940"	"d11"	"TX"
"z76941"	"d11"	"TX"
"z76943"	"d23"	"TX"
"z76945"	"d11"	"TX"
"z76949"	"d11"	"TX"
"z76950"	"d23"	"TX"
"z76951"	"d11"	"TX"
"z76953"	"d11"	"TX"
"z76955"	"d11"	"TX"
"z76957"	"d11"	"TX"
"z76958"	"d11"	"TX"
"z77001"	NA	"TX"
"z77002"	["d2","d18"]	"TX"
"z77003"	["d18","d29"]	"TX"
"z77004"	["d2","d9","d18"]	"TX"
"z77005"	["d2","d7"]	"TX"
"z77006"	["d2","d18"]	"TX"
"z77007"	["d2","d18"]	"TX"
"z77008"	["d2","d18","d29"]	"TX"
"z77009"	["d18","d29"]	"TX"
"z77010"	"d18"	"TX"
"z77011"	["d18","d29"]	"TX"
"z77012"	["d18","d29"]	"TX"
"z77013"	["d18","d29"]	"TX"
"z77014"	"d18"	"TX"
"z77015"	["d18","d29","d36"]	"TX"
"z77016"	["d18","d29"]	"TX"
"z77017"	"d29"	"TX"
"z77018"	["d2","d18"]	"TX"
"z77019"	["d2","d7","d18"]	"TX"
"z77020"	["d18","d29"]	"TX"
"z77021"	["d18","d29"]	"TX"
"z77022"	["d18","d29"]	"TX"
"z77023"	["d18","d29"]	"TX"
"z77024"	["d2","d7"]	"TX"
"z77025"	["d2","d7","d9"]	"TX"
"z77026"	["d18","d29"]	"TX"
"z77027"	"d7"	"TX"
"z77028"	"d18"	"TX"
"z77029"	["d18","d29"]	"TX"
"z77030"	["d2","d9","d18"]	"TX"
"z77031"	"d9"	"TX"
"z77032"	["d18","d29"]	"TX"
"z77033"	["d9","d18","d29"]	"TX"
"z77034"	["d22","d29","d36"]	"TX"
"z77035"	["d7","d9"]	"TX"
"z77036"	["d7","d9"]	"TX"
"z77037"	["d18","d29"]	"TX"
"z77038"	"d18"	"TX"
"z77039"	["d18","d29"]	"TX"
"z77040"	["d2","d7","d18"]	"TX"
"z77041"	["d2","d7","d18"]	"TX"
"z77042"	["d7","d9"]	"TX"
"z77043"	"d2"	"TX"
"z77044"	["d2","d29","d36"]	"TX"
"z77045"	"d9"	"TX"
"z77046"	"d7"	"TX"
"z77047"	"d9"	"TX"
"z77048"	"d9"	"TX"
"z77049"	["d18","d29","d36"]	"TX"
"z77050"	["d18","d29"]	"TX"
"z77051"	["d9","d18"]	"TX"
"z77052"	NA	"TX"
"z77053"	["d9","d22"]	"TX"
"z77054"	["d9","d18"]	"TX"
"z77055"	["d2","d7"]	"TX"
"z77056"	"d7"	"TX"
"z77057"	"d7"	"TX"
"z77058"	["d22","d36"]	"TX"
"z77059"	["d22","d36"]	"TX"
"z77060"	["d18","d29"]	"TX"
"z77061"	["d9","d29"]	"TX"
"z77062"	["d22","d36"]	"TX"
"z77063"	["d7","d9"]	"TX"
"z77064"	["d2","d7"]	"TX"
"z77065"	["d2","d7","d10"]	"TX"
"z77066"	["d2","d18"]	"TX"
"z77067"	"d18"	"TX"
"z77068"	"d18"	"TX"
"z77069"	["d2","d18"]	"TX"
"z77070"	["d2","d8","d10"]	"TX"
"z77071"	"d9"	"TX"
"z77072"	"d9"	"TX"
"z77073"	"d18"	"TX"
"z77074"	["d7","d9"]	"TX"
"z77075"	["d22","d29"]	"TX"
"z77076"	["d18","d29"]	"TX"
"z77077"	["d7","d9"]	"TX"
"z77078"	"d18"	"TX"
"z77079"	["d2","d7"]	"TX"
"z77080"	["d2","d18"]	"TX"
"z77081"	"d7"	"TX"
"z77082"	["d7","d9"]	"TX"
"z77083"	"d9"	"TX"
"z77084"	["d2","d7"]	"TX"
"z77085"	"d9"	"TX"
"z77086"	["d2","d18"]	"TX"
"z77087"	["d9","d29"]	"TX"
"z77088"	["d2","d18"]	"TX"
"z77089"	["d22","d29"]	"TX"
"z77090"	"d18"	"TX"
"z77091"	["d18","d29"]	"TX"
"z77092"	["d2","d18"]	"TX"
"z77093"	["d18","d29"]	"TX"
"z77094"	"d7"	"TX"
"z77095"	["d2","d7"]	"TX"
"z77096"	["d7","d9"]	"TX"
"z77097"	NA	"TX"
"z77098"	["d2","d7"]	"TX"
"z77099"	["d9","d22"]	"TX"
"z77201"	"d18"	"TX"
"z77202"	NA	"TX"
"z77203"	NA	"TX"
"z77204"	NA	"TX"
"z77205"	NA	"TX"
"z77206"	NA	"TX"
"z77207"	NA	"TX"
"z77208"	NA	"TX"
"z77209"	NA	"TX"
"z77210"	NA	"TX"
"z77212"	NA	"TX"
"z77213"	NA	"TX"
"z77215"	NA	"TX"
"z77216"	NA	"TX"
"z77217"	NA	"TX"
"z77218"	NA	"TX"
"z77219"	NA	"TX"
"z77220"	NA	"TX"
"z77221"	NA	"TX"
"z77222"	NA	"TX"
"z77223"	NA	"TX"
"z77224"	NA	"TX"
"z77225"	NA	"TX"
"z77226"	NA	"TX"
"z77227"	NA	"TX"
"z77228"	NA	"TX"
"z77229"	NA	"TX"
"z77230"	NA	"TX"
"z77231"	NA	"TX"
"z77233"	NA	"TX"
"z77234"	NA	"TX"
"z77235"	NA	"TX"
"z77236"	NA	"TX"
"z77237"	NA	"TX"
"z77238"	NA	"TX"
"z77240"	NA	"TX"
"z77241"	NA	"TX"
"z77242"	NA	"TX"
"z77243"	NA	"TX"
"z77244"	NA	"TX"
"z77245"	NA	"TX"
"z77246"	NA	"TX"
"z77247"	NA	"TX"
"z77248"	NA	"TX"
"z77249"	NA	"TX"
"z77250"	NA	"TX"
"z77251"	NA	"TX"
"z77252"	NA	"TX"
"z77253"	NA	"TX"
"z77254"	NA	"TX"
"z77255"	NA	"TX"
"z77256"	NA	"TX"
"z77257"	NA	"TX"
"z77258"	NA	"TX"
"z77259"	NA	"TX"
"z77260"	NA	"TX"
"z77261"	NA	"TX"
"z77262"	NA	"TX"
"z77263"	NA	"TX"
"z77265"	NA	"TX"
"z77266"	NA	"TX"
"z77267"	NA	"TX"
"z77268"	NA	"TX"
"z77269"	NA	"TX"
"z77270"	NA	"TX"
"z77271"	NA	"TX"
"z77272"	NA	"TX"
"z77273"	NA	"TX"
"z77274"	NA	"TX"
"z77275"	NA	"TX"
"z77276"	NA	"TX"
"z77277"	NA	"TX"
"z77278"	NA	"TX"
"z77279"	NA	"TX"
"z77280"	NA	"TX"
"z77282"	NA	"TX"
"z77284"	NA	"TX"
"z77285"	NA	"TX"
"z77286"	NA	"TX"
"z77287"	NA	"TX"
"z77288"	NA	"TX"
"z77289"	NA	"TX"
"z77290"	NA	"TX"
"z77291"	NA	"TX"
"z77292"	NA	"TX"
"z77293"	NA	"TX"
"z77294"	NA	"TX"
"z77296"	NA	"TX"
"z77297"	NA	"TX"
"z77298"	NA	"TX"
"z77299"	NA	"TX"
"z77301"	"d8"	"TX"
"z77302"	"d8"	"TX"
"z77303"	"d8"	"TX"
"z77304"	"d8"	"TX"
"z77305"	NA	"TX"
"z77306"	"d8"	"TX"
"z77315"	NA	"TX"
"z77316"	"d8"	"TX"
"z77318"	"d8"	"TX"
"z77320"	"d8"	"TX"
"z77325"	NA	"TX"
"z77326"	"d36"	"TX"
"z77327"	"d36"	"TX"
"z77328"	["d8","d36"]	"TX"
"z77331"	"d8"	"TX"
"z77332"	NA	"TX"
"z77333"	NA	"TX"
"z77334"	"d8"	"TX"
"z77335"	"d36"	"TX"
"z77336"	"d2"	"TX"
"z77337"	NA	"TX"
"z77338"	["d2","d18"]	"TX"
"z77339"	["d2","d8"]	"TX"
"z77340"	"d8"	"TX"
"z77341"	NA	"TX"
"z77342"	"d8"	"TX"
"z77343"	NA	"TX"
"z77344"	NA	"TX"
"z77345"	"d2"	"TX"
"z77346"	"d2"	"TX"
"z77347"	NA	"TX"
"z77348"	NA	"TX"
"z77349"	NA	"TX"
"z77350"	"d36"	"TX"
"z77351"	"d36"	"TX"
"z77353"	NA	"TX"
"z77354"	"d8"	"TX"
"z77355"	["d8","d10"]	"TX"
"z77356"	"d8"	"TX"
"z77357"	["d2","d8"]	"TX"
"z77358"	"d8"	"TX"
"z77359"	"d8"	"TX"
"z77360"	"d36"	"TX"
"z77362"	"d8"	"TX"
"z77363"	["d8","d10"]	"TX"
"z77364"	"d8"	"TX"
"z77365"	["d2","d8"]	"TX"
"z77367"	"d8"	"TX"
"z77368"	"d36"	"TX"
"z77369"	"d36"	"TX"
"z77371"	["d8","d36"]	"TX"
"z77372"	["d8","d36"]	"TX"
"z77373"	["d2","d8","d18"]	"TX"
"z77374"	"d36"	"TX"
"z77375"	["d2","d8","d10"]	"TX"
"z77376"	"d36"	"TX"
"z77377"	["d2","d8","d10"]	"TX"
"z77378"	"d8"	"TX"
"z77379"	["d2","d8"]	"TX"
"z77380"	"d8"	"TX"
"z77381"	"d8"	"TX"
"z77382"	"d8"	"TX"
"z77383"	NA	"TX"
"z77384"	"d8"	"TX"
"z77385"	"d8"	"TX"
"z77386"	"d8"	"TX"
"z77387"	NA	"TX"
"z77388"	["d2","d8"]	"TX"
"z77389"	["d8","d10"]	"TX"
"z77391"	NA	"TX"
"z77393"	NA	"TX"
"z77396"	["d2","d18","d29"]	"TX"
"z77399"	NA	"TX"
"z77401"	"d7"	"TX"
"z77402"	NA	"TX"
"z77404"	NA	"TX"
"z77406"	"d22"	"TX"
"z77407"	["d9","d22"]	"TX"
"z77410"	NA	"TX"
"z77411"	NA	"TX"
"z77412"	"d10"	"TX"
"z77413"	NA	"TX"
"z77414"	"d27"	"TX"
"z77415"	"d27"	"TX"
"z77417"	"d22"	"TX"
"z77418"	"d10"	"TX"
"z77419"	"d27"	"TX"
"z77420"	"d27"	"TX"
"z77422"	"d14"	"TX"
"z77423"	["d10","d22"]	"TX"
"z77426"	"d10"	"TX"
"z77428"	"d27"	"TX"
"z77429"	["d2","d7","d10"]	"TX"
"z77430"	["d14","d22"]	"TX"
"z77431"	NA	"TX"
"z77432"	"d27"	"TX"
"z77433"	["d7","d10"]	"TX"
"z77434"	["d10","d27"]	"TX"
"z77435"	["d10","d22","d27"]	"TX"
"z77436"	"d27"	"TX"
"z77437"	"d27"	"TX"
"z77440"	"d27"	"TX"
"z77441"	"d22"	"TX"
"z77442"	"d10"	"TX"
"z77443"	"d27"	"TX"
"z77444"	["d14","d22"]	"TX"
"z77445"	"d10"	"TX"
"z77446"	"d10"	"TX"
"z77447"	["d8","d10"]	"TX"
"z77448"	"d27"	"TX"
"z77449"	["d7","d10"]	"TX"
"z77450"	["d7","d10","d22"]	"TX"
"z77451"	"d22"	"TX"
"z77452"	NA	"TX"
"z77453"	"d27"	"TX"
"z77454"	"d27"	"TX"
"z77455"	"d27"	"TX"
"z77456"	"d27"	"TX"
"z77457"	"d27"	"TX"
"z77458"	"d27"	"TX"
"z77459"	["d9","d22"]	"TX"
"z77460"	"d10"	"TX"
"z77461"	"d22"	"TX"
"z77463"	NA	"TX"
"z77464"	"d22"	"TX"
"z77465"	"d27"	"TX"
"z77466"	"d10"	"TX"
"z77467"	"d27"	"TX"
"z77468"	"d27"	"TX"
"z77469"	"d22"	"TX"
"z77470"	"d10"	"TX"
"z77471"	"d22"	"TX"
"z77473"	"d10"	"TX"
"z77474"	"d10"	"TX"
"z77475"	"d10"	"TX"
"z77476"	"d22"	"TX"
"z77477"	["d9","d22"]	"TX"
"z77478"	"d22"	"TX"
"z77479"	"d22"	"TX"
"z77480"	["d14","d27"]	"TX"
"z77481"	"d22"	"TX"
"z77482"	"d27"	"TX"
"z77483"	"d27"	"TX"
"z77484"	["d8","d10"]	"TX"
"z77485"	["d10","d22","d27"]	"TX"
"z77486"	"d14"	"TX"
"z77487"	NA	"TX"
"z77488"	"d27"	"TX"
"z77489"	["d9","d22"]	"TX"
"z77491"	NA	"TX"
"z77492"	NA	"TX"
"z77493"	["d10","d22"]	"TX"
"z77494"	["d10","d22"]	"TX"
"z77496"	NA	"TX"
"z77497"	NA	"TX"
"z77498"	["d9","d22"]	"TX"
"z77501"	NA	"TX"
"z77502"	"d29"	"TX"
"z77503"	["d29","d36"]	"TX"
"z77504"	["d29","d36"]	"TX"
"z77505"	"d36"	"TX"
"z77506"	"d29"	"TX"
"z77507"	"d36"	"TX"
"z77508"	NA	"TX"
"z77510"	"d14"	"TX"
"z77511"	["d14","d22"]	"TX"
"z77512"	NA	"TX"
"z77514"	"d36"	"TX"
"z77515"	"d14"	"TX"
"z77516"	NA	"TX"
"z77517"	"d14"	"TX"
"z77518"	"d14"	"TX"
"z77519"	"d36"	"TX"
"z77520"	"d36"	"TX"
"z77521"	"d36"	"TX"
"z77522"	NA	"TX"
"z77523"	"d36"	"TX"
"z77530"	["d29","d36"]	"TX"
"z77531"	"d14"	"TX"
"z77532"	["d2","d36"]	"TX"
"z77533"	"d36"	"TX"
"z77534"	"d14"	"TX"
"z77535"	"d36"	"TX"
"z77536"	["d29","d36"]	"TX"
"z77538"	"d36"	"TX"
"z77539"	"d14"	"TX"
"z77541"	"d14"	"TX"
"z77542"	NA	"TX"
"z77545"	["d9","d22"]	"TX"
"z77546"	["d14","d22"]	"TX"
"z77547"	["d18","d29"]	"TX"
"z77549"	NA	"TX"
"z77550"	"d14"	"TX"
"z77551"	"d14"	"TX"
"z77552"	NA	"TX"
"z77553"	NA	"TX"
"z77554"	"d14"	"TX"
"z77555"	NA	"TX"
"z77560"	"d36"	"TX"
"z77561"	"d36"	"TX"
"z77562"	"d36"	"TX"
"z77563"	"d14"	"TX"
"z77564"	"d36"	"TX"
"z77565"	"d14"	"TX"
"z77566"	"d14"	"TX"
"z77568"	"d14"	"TX"
"z77571"	"d36"	"TX"
"z77572"	NA	"TX"
"z77573"	"d14"	"TX"
"z77574"	NA	"TX"
"z77575"	"d36"	"TX"
"z77577"	"d14"	"TX"
"z77578"	["d14","d22"]	"TX"
"z77580"	"d36"	"TX"
"z77581"	"d22"	"TX"
"z77582"	NA	"TX"
"z77583"	["d14","d22"]	"TX"
"z77584"	"d22"	"TX"
"z77585"	"d36"	"TX"
"z77586"	"d36"	"TX"
"z77587"	["d29","d36"]	"TX"
"z77588"	NA	"TX"
"z77590"	"d14"	"TX"
"z77591"	"d14"	"TX"
"z77592"	NA	"TX"
"z77597"	"d36"	"TX"
"z77598"	["d22","d36"]	"TX"
"z77611"	"d36"	"TX"
"z77612"	"d36"	"TX"
"z77613"	"d14"	"TX"
"z77614"	"d36"	"TX"
"z77615"	"d36"	"TX"
"z77616"	"d36"	"TX"
"z77617"	"d14"	"TX"
"z77619"	"d14"	"TX"
"z77622"	"d14"	"TX"
"z77623"	"d14"	"TX"
"z77624"	"d36"	"TX"
"z77625"	"d36"	"TX"
"z77626"	NA	"TX"
"z77627"	"d14"	"TX"
"z77629"	"d14"	"TX"
"z77630"	"d36"	"TX"
"z77631"	NA	"TX"
"z77632"	"d36"	"TX"
"z77639"	NA	"TX"
"z77640"	"d14"	"TX"
"z77641"	NA	"TX"
"z77642"	"d14"	"TX"
"z77643"	NA	"TX"
"z77650"	"d14"	"TX"
"z77651"	"d14"	"TX"
"z77655"	"d14"	"TX"
"z77656"	"d36"	"TX"
"z77657"	"d36"	"TX"
"z77659"	"d36"	"TX"
"z77660"	"d36"	"TX"
"z77661"	"d36"	"TX"
"z77662"	"d36"	"TX"
"z77663"	"d36"	"TX"
"z77664"	"d36"	"TX"
"z77665"	["d14","d36"]	"TX"
"z77670"	NA	"TX"
"z77701"	"d14"	"TX"
"z77702"	"d14"	"TX"
"z77703"	"d14"	"TX"
"z77704"	NA	"TX"
"z77705"	"d14"	"TX"
"z77706"	"d14"	"TX"
"z77707"	"d14"	"TX"
"z77708"	"d14"	"TX"
"z77709"	NA	"TX"
"z77710"	NA	"TX"
"z77713"	"d14"	"TX"
"z77720"	NA	"TX"
"z77725"	NA	"TX"
"z77726"	NA	"TX"
"z77801"	"d17"	"TX"
"z77802"	"d17"	"TX"
"z77803"	"d17"	"TX"
"z77805"	NA	"TX"
"z77806"	NA	"TX"
"z77807"	"d17"	"TX"
"z77808"	"d17"	"TX"
"z77830"	"d8"	"TX"
"z77831"	"d8"	"TX"
"z77833"	"d10"	"TX"
"z77834"	NA	"TX"
"z77835"	"d10"	"TX"
"z77836"	"d17"	"TX"
"z77837"	"d17"	"TX"
"z77838"	NA	"TX"
"z77840"	"d17"	"TX"
"z77841"	NA	"TX"
"z77842"	NA	"TX"
"z77843"	NA	"TX"
"z77844"	NA	"TX"
"z77845"	"d17"	"TX"
"z77850"	NA	"TX"
"z77852"	NA	"TX"
"z77853"	"d10"	"TX"
"z77855"	"d8"	"TX"
"z77856"	"d17"	"TX"
"z77857"	"d17"	"TX"
"z77859"	"d17"	"TX"
"z77861"	"d8"	"TX"
"z77862"	NA	"TX"
"z77863"	NA	"TX"
"z77864"	"d8"	"TX"
"z77865"	["d8","d17"]	"TX"
"z77866"	NA	"TX"
"z77867"	"d17"	"TX"
"z77868"	["d8","d10","d17"]	"TX"
"z77869"	NA	"TX"
"z77870"	NA	"TX"
"z77871"	["d8","d17"]	"TX"
"z77872"	"d8"	"TX"
"z77873"	"d8"	"TX"
"z77875"	NA	"TX"
"z77876"	"d8"	"TX"
"z77878"	"d17"	"TX"
"z77879"	"d17"	"TX"
"z77880"	"d10"	"TX"
"z77881"	NA	"TX"
"z77882"	NA	"TX"
"z77901"	"d27"	"TX"
"z77902"	NA	"TX"
"z77903"	NA	"TX"
"z77904"	"d27"	"TX"
"z77905"	["d27","d34"]	"TX"
"z77950"	"d27"	"TX"
"z77951"	"d27"	"TX"
"z77954"	"d34"	"TX"
"z77957"	"d27"	"TX"
"z77960"	"d34"	"TX"
"z77961"	"d27"	"TX"
"z77962"	"d27"	"TX"
"z77963"	"d34"	"TX"
"z77964"	["d10","d27"]	"TX"
"z77967"	NA	"TX"
"z77968"	"d27"	"TX"
"z77969"	"d27"	"TX"
"z77970"	"d27"	"TX"
"z77971"	"d27"	"TX"
"z77973"	"d27"	"TX"
"z77974"	["d27","d34"]	"TX"
"z77975"	"d27"	"TX"
"z77976"	"d27"	"TX"
"z77977"	"d27"	"TX"
"z77978"	"d27"	"TX"
"z77979"	"d27"	"TX"
"z77982"	"d27"	"TX"
"z77983"	"d27"	"TX"
"z77984"	"d27"	"TX"
"z77986"	NA	"TX"
"z77987"	"d27"	"TX"
"z77988"	"d27"	"TX"
"z77989"	NA	"TX"
"z77990"	"d27"	"TX"
"z77991"	"d27"	"TX"
"z77993"	"d34"	"TX"
"z77994"	"d34"	"TX"
"z77995"	["d27","d34"]	"TX"
"z78001"	"d23"	"TX"
"z78002"	"d23"	"TX"
"z78003"	["d21","d23"]	"TX"
"z78004"	"d21"	"TX"
"z78005"	["d23","d28"]	"TX"
"z78006"	["d21","d23"]	"TX"
"z78007"	"d28"	"TX"
"z78008"	["d15","d28"]	"TX"
"z78009"	"d23"	"TX"
"z78010"	"d21"	"TX"
"z78011"	"d28"	"TX"
"z78012"	"d28"	"TX"
"z78013"	"d21"	"TX"
"z78014"	["d23","d28"]	"TX"
"z78015"	["d21","d23"]	"TX"
"z78016"	"d23"	"TX"
"z78017"	"d23"	"TX"
"z78019"	["d23","d28"]	"TX"
"z78021"	["d23","d28"]	"TX"
"z78022"	"d15"	"TX"
"z78023"	["d20","d21","d23"]	"TX"
"z78024"	"d21"	"TX"
"z78025"	"d21"	"TX"
"z78026"	"d28"	"TX"
"z78027"	"d21"	"TX"
"z78028"	"d21"	"TX"
"z78029"	"d21"	"TX"
"z78039"	"d23"	"TX"
"z78040"	"d28"	"TX"
"z78041"	"d28"	"TX"
"z78042"	NA	"TX"
"z78043"	"d28"	"TX"
"z78044"	"d28"	"TX"
"z78045"	"d28"	"TX"
"z78046"	"d28"	"TX"
"z78049"	NA	"TX"
"z78050"	"d28"	"TX"
"z78052"	["d23","d28"]	"TX"
"z78054"	NA	"TX"
"z78055"	"d21"	"TX"
"z78056"	"d23"	"TX"
"z78057"	"d23"	"TX"
"z78058"	"d21"	"TX"
"z78059"	"d23"	"TX"
"z78060"	"d15"	"TX"
"z78061"	"d23"	"TX"
"z78062"	NA	"TX"
"z78063"	"d21"	"TX"
"z78064"	"d28"	"TX"
"z78065"	"d28"	"TX"
"z78066"	"d23"	"TX"
"z78067"	"d28"	"TX"
"z78069"	["d23","d28"]	"TX"
"z78070"	"d21"	"TX"
"z78071"	["d15","d28"]	"TX"
"z78072"	"d28"	"TX"
"z78073"	["d20","d23","d28"]	"TX"
"z78074"	NA	"TX"
"z78075"	["d15","d28"]	"TX"
"z78076"	"d28"	"TX"
"z78101"	"d28"	"TX"
"z78102"	["d15","d34"]	"TX"
"z78104"	"d34"	"TX"
"z78107"	"d34"	"TX"
"z78108"	["d15","d28","d35"]	"TX"
"z78109"	"d28"	"TX"
"z78111"	NA	"TX"
"z78112"	["d23","d28"]	"TX"
"z78113"	["d15","d28"]	"TX"
"z78114"	["d15","d28"]	"TX"
"z78115"	NA	"TX"
"z78116"	"d15"	"TX"
"z78117"	"d15"	"TX"
"z78118"	"d15"	"TX"
"z78119"	["d15","d34"]	"TX"
"z78121"	["d15","d28"]	"TX"
"z78122"	"d34"	"TX"
"z78123"	"d15"	"TX"
"z78124"	["d15","d28","d35"]	"TX"
"z78125"	"d34"	"TX"
"z78130"	["d15","d21","d35"]	"TX"
"z78131"	NA	"TX"
"z78132"	["d21","d35"]	"TX"
"z78133"	"d21"	"TX"
"z78135"	NA	"TX"
"z78140"	["d15","d34"]	"TX"
"z78141"	["d15","d34"]	"TX"
"z78142"	"d34"	"TX"
"z78143"	"d15"	"TX"
"z78144"	"d15"	"TX"
"z78145"	"d34"	"TX"
"z78146"	"d34"	"TX"
"z78147"	"d28"	"TX"
"z78148"	"d28"	"TX"
"z78150"	"d28"	"TX"
"z78151"	"d15"	"TX"
"z78152"	"d28"	"TX"
"z78154"	["d15","d21","d28","d35"]	"TX"
"z78155"	"d15"	"TX"
"z78156"	NA	"TX"
"z78159"	"d34"	"TX"
"z78160"	["d15","d28"]	"TX"
"z78161"	"d28"	"TX"
"z78162"	"d34"	"TX"
"z78163"	"d21"	"TX"
"z78164"	"d34"	"TX"
"z78201"	["d20","d35"]	"TX"
"z78202"	"d35"	"TX"
"z78203"	"d35"	"TX"
"z78204"	["d20","d35"]	"TX"
"z78205"	"d35"	"TX"
"z78206"	NA	"TX"
"z78207"	["d20","d35"]	"TX"
"z78208"	["d21","d35"]	"TX"
"z78209"	["d20","d21","d35"]	"TX"
"z78210"	"d35"	"TX"
"z78211"	["d20","d23"]	"TX"
"z78212"	["d20","d21","d35"]	"TX"
"z78213"	["d20","d21"]	"TX"
"z78214"	["d20","d23","d35"]	"TX"
"z78215"	["d21","d35"]	"TX"
"z78216"	["d20","d21"]	"TX"
"z78217"	["d21","d35"]	"TX"
"z78218"	["d21","d28","d35"]	"TX"
"z78219"	["d21","d28","d35"]	"TX"
"z78220"	["d23","d28","d35"]	"TX"
"z78221"	["d20","d23","d35"]	"TX"
"z78222"	["d23","d28","d35"]	"TX"
"z78223"	["d23","d28","d35"]	"TX"
"z78224"	["d20","d23"]	"TX"
"z78225"	"d20"	"TX"
"z78226"	"d20"	"TX"
"z78227"	["d20","d23"]	"TX"
"z78228"	["d20","d35"]	"TX"
"z78229"	["d20","d21"]	"TX"
"z78230"	["d20","d21","d23"]	"TX"
"z78231"	["d21","d23"]	"TX"
"z78232"	["d21","d23"]	"TX"
"z78233"	["d28","d35"]	"TX"
"z78234"	["d21","d35"]	"TX"
"z78235"	"d35"	"TX"
"z78236"	["d20","d23"]	"TX"
"z78237"	"d20"	"TX"
"z78238"	"d20"	"TX"
"z78239"	["d28","d35"]	"TX"
"z78240"	["d20","d21"]	"TX"
"z78241"	NA	"TX"
"z78242"	"d20"	"TX"
"z78243"	"d20"	"TX"
"z78244"	["d28","d35"]	"TX"
"z78245"	"d23"	"TX"
"z78246"	NA	"TX"
"z78247"	["d21","d35"]	"TX"
"z78248"	["d21","d23"]	"TX"
"z78249"	["d20","d23"]	"TX"
"z78250"	"d20"	"TX"
"z78251"	["d20","d23"]	"TX"
"z78252"	["d20","d23"]	"TX"
"z78253"	["d20","d23"]	"TX"
"z78254"	["d20","d23"]	"TX"
"z78255"	["d20","d23"]	"TX"
"z78256"	["d20","d23"]	"TX"
"z78257"	["d20","d23"]	"TX"
"z78258"	["d21","d23"]	"TX"
"z78259"	"d21"	"TX"
"z78260"	["d21","d23"]	"TX"
"z78261"	"d21"	"TX"
"z78262"	NA	"TX"
"z78263"	"d28"	"TX"
"z78264"	["d23","d28"]	"TX"
"z78265"	NA	"TX"
"z78266"	["d21","d35"]	"TX"
"z78268"	NA	"TX"
"z78269"	NA	"TX"
"z78270"	NA	"TX"
